country,time,life_expectancy
hkg,1970,71.89
hun,1970,69.29
isl,1970,74
ind,1970,48.65
idn,1970,52.71
irn,1970,52.43
irq,1970,56.61
irl,1970,71.68
isr,1970,70.96
ita,1970,71.62
jam,1970,70.72
jpn,1970,72.05
jor,1970,61.15
kaz,1970,63.27
ken,1970,53.83
kir,1970,49.82
kwt,1970,68.93
kgz,1970,60.3
lao,1970,44.66
lva,1970,70.31
lbn,1970,65.52
lso,1970,49.67
lbr,1970,40.1
lby,1970,59.01
ltu,1970,71.16
lux,1970,69.47
mac,1970,69.2
mkd,1970,66.63
mdg,1970,47.77
mwi,1970,41.62
mys,1970,65.08
mdv,1970,47.37
mli,1970,34.51
mlt,1970,71.6
mhl,1970,
mrt,1970,49.77
mus,1970,63.14
mex,1970,61.77
fsm,1970,60.48
mda,1970,65.39
mco,1970,
mng,1970,56.58
mne,1970,69.94
mar,1970,54.34
moz,1970,43.97
mmr,1970,50.31
nam,1970,52.81
nru,1970,
npl,1970,44.43
nld,1970,73.57
nzl,1970,71.35
nic,1970,59.18
ner,1970,38.24
nga,1970,41.79
prk,1970,59.06
nor,1970,74.19
omn,1970,53.26
pak,1970,54.06
plw,1970,
pan,1970,66.66
png,1970,46.27
pry,1970,69.2
per,1970,55.36
phl,1970,62.26
pol,1970,69.96
prt,1970,67.14
pri,1970,71.35
qat,1970,67.91
rou,1970,68.41
rus,1970,68.76
rwa,1970,45.58
wsm,1970,57.33
smr,1970,
stp,1970,56.81
sau,1970,55.65
sen,1970,39.59
srb,1970,68.34
syc,1970,64.62
sle,1970,43.15
sgp,1970,67.4
svk,1970,69.84
svn,1970,69.32
slb,1970,56.31
som,1970,42.99
zaf,1970,52.77
kor,1970,61.22
ssd,1970,40.21
esp,1970,72.19
lka,1970,64.69
kna,1970,
lca,1970,62.47
vct,1970,64.84
sdn,1970,54.26
sur,1970,64.66
swz,1970,48.79
swe,1970,74.66
che,1970,73.18
syr,1970,59.31
twn,1970,68.67
tjk,1970,61.55
tza,1970,49.53
tha,1970,59.86
tls,1970,45.56
tgo,1970,47.72
ton,1970,64.58
tto,1970,65.73
tun,1970,52.94
tur,1970,54.59
tkm,1970,59.15
tca,1970,
tuv,1970,
uga,1970,50.74
ukr,1970,70.59
are,1970,61.08
gbr,1970,71.89
usa,1970,70.92
ury,1970,68.88
uzb,1970,63.54
vut,1970,51.67
ven,1970,65.8
vnm,1970,58.78
pse,1970,57.97
yem,1970,41.55
zmb,1970,53.88
zwe,1970,57.22
chanisl,1970,71.82
guf,1970,65.34
pyf,1970,60.18
glp,1970,64.98
gum,1970,66.06
mtq,1970,65.99
myt,1970,62.36
ant,1970,69.22
ncl,1970,62.42
reu,1970,63.06
vir,1970,67.71
esh,1970,42.07
akr_a_dhe,1970,
asm,1970,
aia,1970,
vgb,1970,
cxr,1970,
cck,1970,
cok,1970,
nld_curacao,1970,
cheslo,1970,
deu_east,1970,
eri_a_eth,1970,
fro,1970,
flk,1970,
gib,1970,
gbg,1970,
hos,1970,
gbm,1970,
jey,1970,
kos,1970,
lie,1970,
msr,1970,
niu,1970,
nfk,1970,
yem_north,1970,
mnp,1970,
pcn,1970,
scg,1970,
scg_ex_kos,1970,
yem_south,1970,
stbar,1970,
shn,1970,
stmar,1970,
spm,1970,
sjm,1970,
tkl,1970,
ussr,1970,
korea_union,1970,
wlf,1970,
deu_west,1970,
yug,1970,
ala,1970,
afg,1971,37.7
alb,1971,68.16
dza,1971,52.88
and,1971,
ago,1971,42.06
atg,1971,67.56
arg,1971,67.32
arm,1971,71.79
abw,1971,69.5
aus,1971,71.38
aut,1971,70.27
aze,1971,65.75
bhs,1971,64.85
bhr,1971,63.92
bgd,1971,45.74
brb,1971,66.71
blr,1971,72.56
bel,1971,71.01
blz,1971,66.21
ben,1971,44.55
bmu,1971,
btn,1971,43.23
bol,1971,47.86
bih,1971,70.17
bwa,1971,54.9
bra,1971,60.14
brn,1971,67.79
bgr,1971,70.93
bfa,1971,40.75
bdi,1971,42.91
khm,1971,41.67
cmr,1971,49.59
can,1971,72.91
cpv,1971,54.65
cym,1971,
caf,1971,44.19
tcd,1971,46.33
chl,1971,62.34
chn,1971,62.04
col,1971,63.23
com,1971,49.12
cod,1971,48.6
cog,1971,53.14
cri,1971,67.86
civ,1971,46.27
hrv,1971,68.86
cub,1971,70.34
cyp,1971,72.99
cze,1971,69.96
dnk,1971,73.55
dji,1971,52.51
dma,1971,
dom,1971,61.47
ecu,1971,59.67
egy,1971,52.88
slv,1971,57.85
gnq,1971,41.52
eri,1971,43.47
est,1971,70.71
eth,1971,42.14
fji,1971,59.96
fin,1971,70.22
fra,1971,72.27
gab,1971,46.35
gmb,1971,44.36
geo,1971,67.54
deu,1971,70.94
gha,1971,50.39
grc,1971,71.53
grl,1971,65.01
grd,1971,64.97
gtm,1971,54.27
gin,1971,38.2
gnb,1971,45.71
guy,1971,60.92
hti,1971,47.45
hnd,1971,55.37
hkg,1971,72.25
hun,1971,69.19
isl,1971,73.75
ind,1971,49.35
idn,1971,53.4
irn,1971,53.28
irq,1971,57.21
irl,1971,72.5
isr,1971,71.13
ita,1971,71.87
jam,1971,71.06
jpn,1971,72.87
jor,1971,61.87
kaz,1971,63.6
ken,1971,54.45
kir,1971,50.21
kwt,1971,69.46
kgz,1971,60.61
lao,1971,44.91
lva,1971,70.66
lbn,1971,65.75
lso,1971,49.96
lbr,1971,40.75
lby,1971,60.11
ltu,1971,72.1
lux,1971,69.35
mac,1971,69.56
mkd,1971,67.08
mdg,1971,48.36
mwi,1971,42.09
mys,1971,65.51
mdv,1971,48.25
mli,1971,35.27
mlt,1971,71.9
mhl,1971,
mrt,1971,50.25
mus,1971,63.27
mex,1971,62.25
fsm,1971,60.89
mda,1971,65.48
mco,1971,
mng,1971,57.08
mne,1971,70.48
mar,1971,54.77
moz,1971,44.58
mmr,1971,50.72
nam,1971,53.36
nru,1971,
npl,1971,44.91
nld,1971,73.81
nzl,1971,71.8
nic,1971,60.01
ner,1971,38.45
nga,1971,46.56
prk,1971,59.93
nor,1971,74.3
omn,1971,54.14
pak,1971,54.6
plw,1971,
pan,1971,67.18
png,1971,46.97
pry,1971,69.49
per,1971,56.2
phl,1971,62.54
pol,1971,69.76
prt,1971,66.91
pri,1971,71.66
qat,1971,68.49
rou,1971,68.73
rus,1971,69.02
rwa,1971,45.71
wsm,1971,57.92
smr,1971,
stp,1971,57.47
sau,1971,56.82
sen,1971,40.18
srb,1971,68.7
syc,1971,65.11
sle,1971,44.28
sgp,1971,67.75
svk,1971,69.99
svn,1971,69.47
slb,1971,56.91
som,1971,43.44
zaf,1971,53.11
kor,1971,62.02
ssd,1971,40.75
esp,1971,71.79
lka,1971,65.15
kna,1971,
lca,1971,63.04
vct,1971,65.16
sdn,1971,54.68
sur,1971,65
swz,1971,49.4
swe,1971,74.58
che,1971,73.3
syr,1971,60.08
twn,1971,69.08
tjk,1971,61.9
tza,1971,50.03
tha,1971,60.33
tls,1971,45.8
tgo,1971,48.36
ton,1971,64.88
tto,1971,65.91
tun,1971,54.16
tur,1971,55.27
tkm,1971,59.46
tca,1971,
tuv,1971,
uga,1971,50.99
ukr,1971,70.81
are,1971,61.78
gbr,1971,72.2
usa,1971,71.24
ury,1971,68.94
uzb,1971,63.86
vut,1971,52.21
ven,1971,66.27
vnm,1971,58.17
pse,1971,58.73
yem,1971,42.4
zmb,1971,54.51
zwe,1971,57.63
chanisl,1971,71.92
guf,1971,65.57
pyf,1971,60.52
glp,1971,65.49
gum,1971,66.49
mtq,1971,66.51
myt,1971,62.99
ant,1971,69.63
ncl,1971,62.95
reu,1971,63.69
vir,1971,68.12
esh,1971,42.52
akr_a_dhe,1971,
asm,1971,
aia,1971,
vgb,1971,
cxr,1971,
cck,1971,
cok,1971,
nld_curacao,1971,
cheslo,1971,
deu_east,1971,
eri_a_eth,1971,
fro,1971,
flk,1971,
gib,1971,
gbg,1971,
hos,1971,
gbm,1971,
jey,1971,
kos,1971,
lie,1971,
msr,1971,
niu,1971,
nfk,1971,
yem_north,1971,
mnp,1971,
pcn,1971,
scg,1971,
scg_ex_kos,1971,
yem_south,1971,
stbar,1971,
shn,1971,
stmar,1971,
spm,1971,
sjm,1971,
tkl,1971,
ussr,1971,
korea_union,1971,
wlf,1971,
deu_west,1971,
yug,1971,
ala,1971,
afg,1972,38.19
alb,1972,68.53
dza,1972,53.38
and,1972,
ago,1972,42.62
atg,1972,67.94
arg,1972,67.64
arm,1972,72.02
abw,1972,69.85
aus,1972,71.9
aut,1972,70.59
aze,1972,65.93
bhs,1972,65.08
bhr,1972,64.67
bgd,1972,45.52
brb,1972,67.09
blr,1972,72.26
bel,1972,71.35
blz,1972,66.66
ben,1972,45.16
bmu,1972,
btn,1972,44.2
bol,1972,48.34
bih,1972,70.84
bwa,1972,55.54
bra,1972,60.56
brn,1972,68.19
bgr,1972,70.96
bfa,1972,41.25
bdi,1972,43.1
khm,1972,39.73
cmr,1972,50.22
can,1972,72.81
cpv,1972,55.57
cym,1972,
caf,1972,45.04
tcd,1972,46.91
chl,1972,62.98
chn,1972,61.36
col,1972,63.64
com,1972,49.63
cod,1972,49.05
cog,1972,53.42
cri,1972,68.4
civ,1972,47.15
hrv,1972,69.14
cub,1972,70.82
cyp,1972,73.23
cze,1972,70.49
dnk,1972,73.59
dji,1972,53.2
dma,1972,
dom,1972,62.09
ecu,1972,60.16
egy,1972,53.31
slv,1972,58.07
gnq,1972,41.87
eri,1972,43.92
est,1972,70.48
eth,1972,41.98
fji,1972,60.29
fin,1972,70.91
fra,1972,72.52
gab,1972,47.13
gmb,1972,45.42
geo,1972,67.85
deu,1972,71.16
gha,1972,50.7
grc,1972,71.85
grl,1972,64.84
grd,1972,65.29
gtm,1972,55
gin,1972,38.57
gnb,1972,45.91
guy,1972,61.08
hti,1972,47.81
hnd,1972,56.07
hkg,1972,72.58
hun,1972,69.82
isl,1972,74.66
ind,1972,50.08
idn,1972,54.09
irn,1972,54.24
irq,1972,57.77
irl,1972,71.86
isr,1972,71.33
ita,1972,72.15
jam,1972,71.39
jpn,1972,73.39
jor,1972,62.59
kaz,1972,63.89
ken,1972,55.08
kir,1972,50.61
kwt,1972,69.97
kgz,1972,60.88
lao,1972,45.16
lva,1972,70.35
lbn,1972,65.98
lso,1972,50.31
lbr,1972,41.43
lby,1972,61.16
ltu,1972,71.34
lux,1972,70.59
mac,1972,69.91
mkd,1972,67.48
mdg,1972,48.94
mwi,1972,42.55
mys,1972,65.93
mdv,1972,49.12
mli,1972,36.04
mlt,1972,72.2
mhl,1972,
mrt,1972,50.73
mus,1972,63.45
mex,1972,62.75
fsm,1972,61.3
mda,1972,65.55
mco,1972,
mng,1972,57.49
mne,1972,70.99
mar,1972,55.19
moz,1972,45.21
mmr,1972,51.09
nam,1972,53.91
nru,1972,
npl,1972,45.41
nld,1972,73.72
nzl,1972,71.92
nic,1972,60.8
ner,1972,38.69
nga,1972,47.16
prk,1972,60.74
nor,1972,74.46
omn,1972,55.07
pak,1972,55.12
plw,1972,
pan,1972,67.72
png,1972,47.63
pry,1972,69.78
per,1972,57.04
phl,1972,62.77
pol,1972,70.95
prt,1972,69.23
pri,1972,71.98
qat,1972,69.03
rou,1972,69.06
rus,1972,68.92
rwa,1972,45.81
wsm,1972,58.5
smr,1972,
stp,1972,58.13
sau,1972,58.04
sen,1972,40.94
srb,1972,69.03
syc,1972,65.59
sle,1972,45.39
sgp,1972,68.12
svk,1972,70.46
svn,1972,69.66
slb,1972,57.52
som,1972,43.9
zaf,1972,53.44
kor,1972,62.73
ssd,1972,41.29
esp,1972,73
lka,1972,65.56
kna,1972,
lca,1972,63.63
vct,1972,65.43
sdn,1972,55.06
sur,1972,65.32
swz,1972,50.03
swe,1972,74.68
che,1972,73.82
syr,1972,60.82
twn,1972,69.38
tjk,1972,62.23
tza,1972,50.55
tha,1972,60.82
tls,1972,45.51
tgo,1972,49
ton,1972,65.17
tto,1972,66.11
tun,1972,55.37
tur,1972,55.96
tkm,1972,59.74
tca,1972,
tuv,1972,
uga,1972,51.17
ukr,1972,70.57
are,1972,62.45
gbr,1972,71.98
usa,1972,71.34
ury,1972,69.01
uzb,1972,64.14
vut,1972,52.77
ven,1972,66.72
vnm,1972,58
pse,1972,59.48
yem,1972,43.28
zmb,1972,55.13
zwe,1972,58.05
chanisl,1972,72.02
guf,1972,65.71
pyf,1972,60.84
glp,1972,65.99
gum,1972,66.9
mtq,1972,67.02
myt,1972,63.59
ant,1972,70.05
ncl,1972,63.46
reu,1972,64.3
vir,1972,68.53
esh,1972,43.07
akr_a_dhe,1972,
asm,1972,
aia,1972,
vgb,1972,
cxr,1972,
cck,1972,
cok,1972,
nld_curacao,1972,
cheslo,1972,
deu_east,1972,
eri_a_eth,1972,
fro,1972,
flk,1972,
gib,1972,
gbg,1972,
hos,1972,
gbm,1972,
jey,1972,
kos,1972,
lie,1972,
msr,1972,
niu,1972,
nfk,1972,
yem_north,1972,
mnp,1972,
pcn,1972,
scg,1972,
scg_ex_kos,1972,
yem_south,1972,
stbar,1972,
shn,1972,
stmar,1972,
spm,1972,
sjm,1972,
tkl,1972,
ussr,1972,
korea_union,1972,
wlf,1972,
deu_west,1972,
yug,1972,
ala,1972,
afg,1973,38.67
alb,1973,68.93
dza,1973,53.91
and,1973,
ago,1973,43.17
atg,1973,68.3
arg,1973,67.96
arm,1973,72.19
abw,1973,70.19
aus,1973,72.11
aut,1973,71.16
aze,1973,66.04
bhs,1973,65.3
bhr,1973,65.38
bgd,1973,45.77
brb,1973,67.47
blr,1973,72.29
bel,1973,71.56
blz,1973,67.11
ben,1973,45.77
bmu,1973,
btn,1973,45.18
bol,1973,48.89
bih,1973,71.49
bwa,1973,56.18
bra,1973,60.98
brn,1973,68.58
bgr,1973,71.4
bfa,1973,41.78
bdi,1973,43.35
khm,1973,37.58
cmr,1973,50.85
can,1973,73.04
cpv,1973,56.5
cym,1973,
caf,1973,45.91
tcd,1973,47.47
chl,1973,63.63
chn,1973,60.97
col,1973,64.08
com,1973,50.12
cod,1973,49.46
cog,1973,53.69
cri,1973,68.95
civ,1973,48.02
hrv,1973,69.4
cub,1973,71.29
cyp,1973,73.47
cze,1973,70.33
dnk,1973,73.83
dji,1973,53.83
dma,1973,
dom,1973,62.67
ecu,1973,60.67
egy,1973,53.84
slv,1973,58.22
gnq,1973,42.21
eri,1973,44.35
est,1973,70.83
eth,1973,39.85
fji,1973,60.6
fin,1973,71.42
fra,1973,72.69
gab,1973,47.9
gmb,1973,46.47
geo,1973,68.17
deu,1973,71.41
gha,1973,51.02
grc,1973,72.13
grl,1973,64.66
grd,1973,65.62
gtm,1973,55.67
gin,1973,38.97
gnb,1973,46.12
guy,1973,61.24
hti,1973,48.17
hnd,1973,56.8
hkg,1973,72.9
hun,1973,69.69
isl,1973,74.52
ind,1973,50.81
idn,1973,54.75
irn,1973,55.24
irq,1973,58.31
irl,1973,72.11
isr,1973,71.54
ita,1973,72.09
jam,1973,71.71
jpn,1973,73.45
jor,1973,63.3
kaz,1973,64.16
ken,1973,55.69
kir,1973,51.02
kwt,1973,70.46
kgz,1973,61.14
lao,1973,45.39
lva,1973,70.29
lbn,1973,66.18
lso,1973,50.7
lbr,1973,42.16
lby,1973,62.16
ltu,1973,71.7
lux,1973,70.34
mac,1973,70.26
mkd,1973,67.83
mdg,1973,49.5
mwi,1973,43
mys,1973,66.34
mdv,1973,49.98
mli,1973,36.82
mlt,1973,72.49
mhl,1973,
mrt,1973,51.2
mus,1973,63.68
mex,1973,63.29
fsm,1973,61.71
mda,1973,65.58
mco,1973,
mng,1973,57.82
mne,1973,71.41
mar,1973,55.62
moz,1973,45.85
mmr,1973,51.44
nam,1973,54.44
nru,1973,
npl,1973,45.92
nld,1973,74.17
nzl,1973,71.78
nic,1973,61.56
ner,1973,38.95
nga,1973,47.77
prk,1973,61.5
nor,1973,74.56
omn,1973,56.06
pak,1973,55.64
plw,1973,
pan,1973,68.26
png,1973,48.27
pry,1973,70.06
per,1973,57.85
phl,1973,62.95
pol,1973,70.95
prt,1973,68.63
pri,1973,72.26
qat,1973,69.52
rou,1973,69.34
rus,1973,68.89
rwa,1973,45.91
wsm,1973,59.09
smr,1973,
stp,1973,58.81
sau,1973,59.26
sen,1973,41.85
srb,1973,69.32
syc,1973,66.06
sle,1973,46.48
sgp,1973,68.5
svk,1973,70.16
svn,1973,69.86
slb,1973,58.13
som,1973,44.35
zaf,1973,53.77
kor,1973,63.34
ssd,1973,41.84
esp,1973,72.78
lka,1973,65.97
kna,1973,
lca,1973,64.22
vct,1973,65.64
sdn,1973,55.41
sur,1973,65.62
swz,1973,50.67
swe,1973,74.83
che,1973,74.12
syr,1973,61.56
twn,1973,69.43
tjk,1973,62.53
tza,1973,51.09
tha,1973,61.29
tls,1973,44.71
tgo,1973,49.63
ton,1973,65.44
tto,1973,66.33
tun,1973,56.57
tur,1973,56.65
tkm,1973,60.01
tca,1973,
tuv,1973,
uga,1973,51.33
ukr,1973,70.75
are,1973,63.09
gbr,1973,72.18
usa,1973,71.54
ury,1973,69.1
uzb,1973,64.4
vut,1973,53.33
ven,1973,67.14
vnm,1973,58.35
pse,1973,60.26
yem,1973,44.17
zmb,1973,55.71
zwe,1973,58.47
chanisl,1973,72.13
guf,1973,65.81
pyf,1973,61.15
glp,1973,66.49
gum,1973,67.3
mtq,1973,67.53
myt,1973,64.17
ant,1973,70.45
ncl,1973,63.95
reu,1973,64.89
vir,1973,68.94
esh,1973,43.7
akr_a_dhe,1973,
asm,1973,
aia,1973,
vgb,1973,
cxr,1973,
cck,1973,
cok,1973,
nld_curacao,1973,
cheslo,1973,
deu_east,1973,
eri_a_eth,1973,
fro,1973,
flk,1973,
gib,1973,
gbg,1973,
hos,1973,
gbm,1973,
jey,1973,
kos,1973,
lie,1973,
msr,1973,
niu,1973,
nfk,1973,
yem_north,1973,
mnp,1973,
pcn,1973,
scg,1973,
scg_ex_kos,1973,
yem_south,1973,
stbar,1973,
shn,1973,
stmar,1973,
spm,1973,
sjm,1973,
tkl,1973,
ussr,1973,
korea_union,1973,
wlf,1973,
deu_west,1973,
yug,1973,
ala,1973,
afg,1974,39.14
alb,1974,69.35
dza,1974,54.52
and,1974,
ago,1974,43.71
atg,1974,68.64
arg,1974,68.28
arm,1974,72.28
abw,1974,70.52
aus,1974,71.86
aut,1974,71.15
aze,1974,66.05
bhs,1974,65.53
bhr,1974,66.03
bgd,1974,46.49
brb,1974,67.83
blr,1974,72.57
bel,1974,71.91
blz,1974,67.52
ben,1974,46.36
bmu,1974,
btn,1974,46.2
bol,1974,49.5
bih,1974,72.12
bwa,1974,56.82
bra,1974,61.41
brn,1974,68.95
bgr,1974,71.26
bfa,1974,42.36
bdi,1974,43.66
khm,1974,34.94
cmr,1974,51.49
can,1974,73.12
cpv,1974,57.41
cym,1974,
caf,1974,46.77
tcd,1974,47.98
chl,1974,64.31
chn,1974,60.63
col,1974,64.53
com,1974,50.59
cod,1974,49.83
cog,1974,53.94
cri,1974,69.53
civ,1974,48.85
hrv,1974,69.63
cub,1974,71.74
cyp,1974,73.7
cze,1974,70.42
dnk,1974,73.96
dji,1974,54.38
dma,1974,
dom,1974,63.23
ecu,1974,61.18
egy,1974,54.46
slv,1974,58.33
gnq,1974,42.56
eri,1974,44.75
est,1974,70.94
eth,1974,37.71
fji,1974,60.91
fin,1974,71.34
fra,1974,73.04
gab,1974,48.68
gmb,1974,47.51
geo,1974,68.47
deu,1974,71.71
gha,1974,51.35
grc,1974,72.39
grl,1974,64.49
grd,1974,65.92
gtm,1974,56.28
gin,1974,39.43
gnb,1974,46.33
guy,1974,61.4
hti,1974,48.53
hnd,1974,57.56
hkg,1974,73.2
hun,1974,69.41
isl,1974,74.59
ind,1974,51.53
idn,1974,55.41
irn,1974,56.24
irq,1974,58.81
irl,1974,72.08
isr,1974,71.78
ita,1974,72.81
jam,1974,72
jpn,1974,73.88
jor,1974,63.98
kaz,1974,64.4
ken,1974,56.29
kir,1974,51.41
kwt,1974,70.93
kgz,1974,61.38
lao,1974,45.62
lva,1974,70.22
lbn,1974,66.37
lso,1974,51.14
lbr,1974,42.91
lby,1974,63.13
ltu,1974,71.63
lux,1974,70.42
mac,1974,70.61
mkd,1974,68.14
mdg,1974,50.06
mwi,1974,43.41
mys,1974,66.73
mdv,1974,50.82
mli,1974,37.61
mlt,1974,72.78
mhl,1974,
mrt,1974,51.69
mus,1974,63.99
mex,1974,63.83
fsm,1974,62.12
mda,1974,65.6
mco,1974,
mng,1974,58.06
mne,1974,71.78
mar,1974,56.08
moz,1974,46.46
mmr,1974,51.78
nam,1974,54.98
nru,1974,
npl,1974,46.47
nld,1974,74.56
nzl,1974,72.03
nic,1974,62.28
ner,1974,39.25
nga,1974,48.38
prk,1974,62.22
nor,1974,74.88
omn,1974,57.11
pak,1974,56.16
plw,1974,
pan,1974,68.81
png,1974,48.9
pry,1974,70.32
per,1974,58.6
phl,1974,63.1
pol,1974,71.46
prt,1974,69.18
pri,1974,72.53
qat,1974,69.98
rou,1974,69.58
rus,1974,68.88
rwa,1974,46.01
wsm,1974,59.67
smr,1974,
stp,1974,59.47
sau,1974,60.48
sen,1974,42.85
srb,1974,69.59
syc,1974,66.49
sle,1974,47.5
sgp,1974,68.88
svk,1974,70.33
svn,1974,70.09
slb,1974,58.74
som,1974,44.8
zaf,1974,54.11
kor,1974,63.84
ssd,1974,42.39
esp,1974,73.16
lka,1974,66.36
kna,1974,
lca,1974,64.8
vct,1974,65.82
sdn,1974,55.73
sur,1974,65.91
swz,1974,51.3
swe,1974,74.94
che,1974,74.47
syr,1974,62.26
twn,1974,69.8
tjk,1974,62.81
tza,1974,51.65
tha,1974,61.77
tls,1974,43.49
tgo,1974,50.26
ton,1974,65.69
tto,1974,66.57
tun,1974,57.75
tur,1974,57.36
tkm,1974,60.25
tca,1974,
tuv,1974,
uga,1974,51.45
ukr,1974,70.63
are,1974,63.7
gbr,1974,72.38
usa,1974,72.08
ury,1974,69.23
uzb,1974,64.64
vut,1974,53.89
ven,1974,67.53
vnm,1974,59.23
pse,1974,61.03
yem,1974,45.1
zmb,1974,56.24
zwe,1974,58.92
chanisl,1974,72.26
guf,1974,65.91
pyf,1974,61.47
glp,1974,66.97
gum,1974,67.7
mtq,1974,68.02
myt,1974,64.74
ant,1974,70.84
ncl,1974,64.44
reu,1974,65.46
vir,1974,69.34
esh,1974,44.43
akr_a_dhe,1974,
asm,1974,
aia,1974,
vgb,1974,
cxr,1974,
cck,1974,
cok,1974,
nld_curacao,1974,
cheslo,1974,
deu_east,1974,
eri_a_eth,1974,
fro,1974,
flk,1974,
gib,1974,
gbg,1974,
hos,1974,
gbm,1974,
jey,1974,
kos,1974,
lie,1974,
msr,1974,
niu,1974,
nfk,1974,
yem_north,1974,
mnp,1974,
pcn,1974,
scg,1974,
scg_ex_kos,1974,
yem_south,1974,
stbar,1974,
shn,1974,
stmar,1974,
spm,1974,
sjm,1974,
tkl,1974,
ussr,1974,
korea_union,1974,
wlf,1974,
deu_west,1974,
yug,1974,
ala,1974,
afg,1975,39.61
alb,1975,69.77
dza,1975,55.24
and,1975,
ago,1975,44.22
atg,1975,68.99
arg,1975,68.6
arm,1975,72.33
abw,1975,70.83
aus,1975,72.81
aut,1975,71.28
aze,1975,66.02
bhs,1975,65.74
bhr,1975,66.63
bgd,1975,47.58
brb,1975,68.17
blr,1975,71.63
bel,1975,71.9
blz,1975,67.93
ben,1975,46.93
bmu,1975,
btn,1975,47.21
bol,1975,50.19
bih,1975,72.71
bwa,1975,57.45
bra,1975,61.84
brn,1975,69.32
bgr,1975,71.11
bfa,1975,43
bdi,1975,44.02
khm,1975,21.69
cmr,1975,52.13
can,1975,73.41
cpv,1975,58.3
cym,1975,
caf,1975,47.6
tcd,1975,48.45
chl,1975,65.02
chn,1975,60.78
col,1975,65.04
com,1975,51.03
cod,1975,50.17
cog,1975,54.2
cri,1975,70.12
civ,1975,49.63
hrv,1975,69.83
cub,1975,72.18
cyp,1975,73.93
cze,1975,70.77
dnk,1975,74.24
dji,1975,54.85
dma,1975,
dom,1975,63.75
ecu,1975,61.73
egy,1975,55.17
slv,1975,58.36
gnq,1975,42.91
eri,1975,45.14
est,1975,70.26
eth,1975,38.78
fji,1975,61.21
fin,1975,71.89
fra,1975,73.13
gab,1975,49.45
gmb,1975,48.56
geo,1975,68.76
deu,1975,71.56
gha,1975,51.68
grc,1975,72.62
grl,1975,64.31
grd,1975,66.22
gtm,1975,56.82
gin,1975,39.94
gnb,1975,46.54
guy,1975,61.56
hti,1975,48.9
hnd,1975,58.34
hkg,1975,73.49
hun,1975,69.46
isl,1975,75.57
ind,1975,52.25
idn,1975,56.04
irn,1975,57.1
irq,1975,59.19
irl,1975,72.68
isr,1975,72.04
ita,1975,72.72
jam,1975,72.29
jpn,1975,74.38
jor,1975,64.64
kaz,1975,64.64
ken,1975,56.89
kir,1975,51.81
kwt,1975,71.39
kgz,1975,61.6
lao,1975,45.85
lva,1975,69.37
lbn,1975,66.54
lso,1975,51.63
lbr,1975,43.68
lby,1975,64.06
ltu,1975,71.24
lux,1975,70.37
mac,1975,70.95
mkd,1975,68.41
mdg,1975,50.59
mwi,1975,43.79
mys,1975,67.13
mdv,1975,51.69
mli,1975,38.39
mlt,1975,73.07
mhl,1975,
mrt,1975,52.19
mus,1975,64.37
mex,1975,64.39
fsm,1975,62.5
mda,1975,65.6
mco,1975,
mng,1975,58.22
mne,1975,72.07
mar,1975,56.56
moz,1975,47.06
mmr,1975,52.15
nam,1975,55.51
nru,1975,
npl,1975,47.05
nld,1975,74.49
nzl,1975,72.3
nic,1975,62.95
ner,1975,39.57
nga,1975,49
prk,1975,62.88
nor,1975,74.93
omn,1975,58.2
pak,1975,56.68
plw,1975,
pan,1975,69.35
png,1975,49.54
pry,1975,70.57
per,1975,59.31
phl,1975,63.21
pol,1975,70.88
prt,1975,68.9
pri,1975,72.77
qat,1975,70.4
rou,1975,69.75
rus,1975,68.24
rwa,1975,46.13
wsm,1975,60.26
smr,1975,
stp,1975,60.09
sau,1975,61.67
sen,1975,43.94
srb,1975,69.82
syc,1975,66.9
sle,1975,48.45
sgp,1975,69.26
svk,1975,70.45
svn,1975,70.32
slb,1975,59.33
som,1975,45.24
zaf,1975,54.47
kor,1975,64.26
ssd,1975,42.93
esp,1975,73.49
lka,1975,66.76
kna,1975,
lca,1975,65.38
vct,1975,65.99
sdn,1975,56
sur,1975,66.19
swz,1975,51.94
swe,1975,74.95
che,1975,74.86
syr,1975,62.95
twn,1975,70.05
tjk,1975,63.08
tza,1975,52.19
tha,1975,62.24
tls,1975,42.12
tgo,1975,50.88
ton,1975,65.93
tto,1975,66.83
tun,1975,58.9
tur,1975,58.08
tkm,1975,60.49
tca,1975,
tuv,1975,
uga,1975,51.55
ukr,1975,69.96
are,1975,64.3
gbr,1975,72.65
usa,1975,72.68
ury,1975,69.39
uzb,1975,64.87
vut,1975,54.46
ven,1975,67.9
vnm,1975,60.54
pse,1975,61.81
yem,1975,46.05
zmb,1975,56.7
zwe,1975,59.41
chanisl,1975,72.41
guf,1975,66.04
pyf,1975,61.82
glp,1975,67.46
gum,1975,68.07
mtq,1975,68.51
myt,1975,65.3
ant,1975,71.21
ncl,1975,64.91
reu,1975,66
vir,1975,69.73
esh,1975,45.23
akr_a_dhe,1975,
asm,1975,
aia,1975,
vgb,1975,
cxr,1975,
cck,1975,
cok,1975,
nld_curacao,1975,
cheslo,1975,
deu_east,1975,
eri_a_eth,1975,
fro,1975,
flk,1975,
gib,1975,
gbg,1975,
hos,1975,
gbm,1975,
jey,1975,
kos,1975,
lie,1975,
msr,1975,
niu,1975,
nfk,1975,
yem_north,1975,
mnp,1975,
